epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
235,2665.58,0.5055,3.19216,0.3465,0.57866,1.03601,0.3451,0.82166,0.55503,0.38879,0.33894,0.34347,0.26752,0.14394,1.4619,4.22886,0.06636,1.30645,2.6799,0.000298394,0.000298394,0.000298394
236,2676.91,0.51194,3.16879,0.34657,0.60825,1.04873,0.42114,0.64118,0.54455,0.37232,0.4029,0.41539,0.29529,0.14626,1.44145,4.28306,0.09033,1.27439,2.6231,0.000297293,0.000297293,0.000297293
237,2688.2,0.51113,3.44332,0.34575,0.62596,1.04895,0.52112,0.58885,0.5479,0.36122,0.58107,0.4007,0.31159,0.17338,1.47164,4.289,0.08485,1.23536,2.64852,0.000296192,0.000296192,0.000296192
238,2699.48,0.49682,3.2229,0.3442,0.60762,1.02483,0.51726,0.67543,0.5664,0.38731,0.56105,0.40082,0.31844,0.18276,1.35835,4.24944,0.07444,1.19201,2.43731,0.000295091,0.000295091,0.000295091
239,2710.75,0.50236,3.18313,0.34051,0.59585,1.0302,0.58589,0.61505,0.56337,0.36837,0.57475,0.38967,0.30886,0.17329,1.48746,4.25651,0.11773,1.15967,2.71556,0.000293991,0.000293991,0.000293991
240,2722.07,0.48368,3.24301,0.33917,0.58702,1.02474,0.46837,0.70099,0.57704,0.3785,0.54133,0.43157,0.33552,0.18086,1.45814,4.26746,0.11396,1.1686,2.5652,0.00029289,0.00029289,0.00029289
241,2733.38,0.47182,3.08849,0.32281,0.58643,1.02934,0.44708,0.69141,0.58935,0.39259,0.52871,0.4141,0.30827,0.15792,1.26927,4.32788,0.09234,1.30619,2.27768,0.000291789,0.000291789,0.000291789
242,2744.69,0.46116,3.07059,0.32808,0.58049,1.01239,0.40184,0.69434,0.5699,0.3829,0.5476,0.40259,0.30305,0.15939,1.30751,4.16649,0.12813,1.24559,2.31566,0.000290688,0.000290688,0.000290688
243,2755.99,0.49024,3.08299,0.33247,0.5942,1.02847,0.4281,0.66893,0.5675,0.38796,0.53912,0.39008,0.2915,0.16183,1.28985,4.22468,0.12324,1.19789,2.35855,0.000289587,0.000289587,0.000289587
244,2767.32,0.49236,3.22675,0.3407,0.61298,1.04495,0.76405,0.53932,0.59017,0.38462,0.62148,0.42532,0.30586,0.1759,1.4838,4.31635,0.13184,1.18982,2.8398,0.000288486,0.000288486,0.000288486
245,2778.61,0.49187,3.21428,0.33688,0.61003,1.02552,0.67655,0.54693,0.58279,0.38734,0.55554,0.43062,0.34755,0.17676,1.46404,4.17953,0.08459,1.12342,2.76408,0.000287385,0.000287385,0.000287385
246,2789.94,0.46243,3.13717,0.32654,0.56168,1.01914,0.59462,0.60929,0.5958,0.40521,0.47499,0.40708,0.32754,0.17399,1.47128,4.16609,0.10711,1.09411,2.6203,0.000286284,0.000286284,0.000286284
247,2801.45,0.47328,2.92903,0.32678,0.57799,1.02984,0.69105,0.52002,0.58955,0.40855,0.57181,0.41451,0.32009,0.17315,1.42851,4.19071,0.08369,1.21147,2.62782,0.000285184,0.000285184,0.000285184
248,2812.78,0.46814,3.08563,0.33149,0.57119,1.02398,0.48543,0.59107,0.55759,0.37889,0.47334,0.39797,0.3129,0.18683,1.45172,4.15608,0.09088,1.23906,2.68656,0.000284083,0.000284083,0.000284083
249,2824.05,0.48868,3.24311,0.33293,0.59274,1.02689,0.55863,0.61512,0.4857,0.33392,0.65622,0.40832,0.33135,0.17247,1.43256,4.22627,0.08912,1.22571,2.67216,0.000282982,0.000282982,0.000282982
250,2835.34,0.49241,3.26028,0.34544,0.58373,1.04151,0.489,0.61903,0.55247,0.38399,0.54907,0.41744,0.38624,0.18307,1.30061,4.16841,0.08046,1.28866,2.41304,0.000281881,0.000281881,0.000281881
251,2846.63,0.46793,3.08516,0.33437,0.56324,1.01282,0.47496,0.71709,0.55831,0.39675,0.31634,0.49128,0.38311,0.18141,1.3555,4.17227,0.07556,1.2672,2.54202,0.00028078,0.00028078,0.00028078
252,2857.96,0.47251,3.16722,0.33621,0.5335,1.02329,0.65183,0.56137,0.54334,0.36715,0.54313,0.3832,0.35046,0.17115,1.4753,4.15513,0.06468,1.27195,2.74393,0.000279679,0.000279679,0.000279679
253,2869.23,0.47807,3.03824,0.33493,0.56466,1.01953,0.45608,0.60785,0.54274,0.36004,0.5731,0.39461,0.37546,0.17414,1.49203,4.09738,0.08758,1.31619,2.75173,0.000278578,0.000278578,0.000278578
254,2880.72,0.45865,3.06204,0.33371,0.58125,1.01595,0.67747,0.50649,0.58672,0.39938,0.54769,0.41357,0.35087,0.19851,1.39026,4.16635,0.09158,1.32098,2.51406,0.000277477,0.000277477,0.000277477
255,2892.04,0.47468,3.18143,0.33744,0.56126,1.02047,0.6851,0.53448,0.60444,0.42165,0.57235,0.39951,0.35183,0.19681,1.42031,4.13332,0.09931,1.23509,2.59583,0.000276376,0.000276376,0.000276376
256,2903.35,0.48684,3.04707,0.3288,0.56247,1.01839,0.5998,0.54218,0.50198,0.32485,0.49685,0.3947,0.31293,0.17855,1.47249,4.09734,0.06502,1.22421,2.73006,0.000275276,0.000275276,0.000275276
257,2914.59,0.464,3.02641,0.33238,0.51996,1.01294,0.52668,0.58575,0.48318,0.30246,0.41067,0.41501,0.32065,0.17858,1.48616,4.07107,0.0954,1.23341,2.74863,0.000274175,0.000274175,0.000274175
258,2925.89,0.47988,2.94044,0.33773,0.54907,1.02853,0.51557,0.58857,0.5575,0.37936,0.57335,0.39172,0.30602,0.17926,1.44451,3.97688,0.09038,1.20629,2.59527,0.000273074,0.000273074,0.000273074
259,2937.18,0.45194,2.97135,0.33446,0.53308,1.01672,0.63712,0.56715,0.55533,0.38047,0.48018,0.41327,0.3048,0.17542,1.36674,3.96626,0.09477,1.31471,2.46119,0.000271973,0.000271973,0.000271973
260,2948.48,0.46646,2.9907,0.32346,0.57711,1.01558,0.68844,0.5823,0.58554,0.3992,0.66354,0.4347,0.35702,0.19728,1.44809,4.10129,0.11907,1.2214,2.59975,0.000270872,0.000270872,0.000270872
261,2959.93,0.45939,3.12577,0.33671,0.56952,1.00732,0.33633,0.83111,0.59485,0.40561,0.67404,0.44222,0.3663,0.20667,1.32573,3.84108,0.121,1.29818,2.39743,0.000269771,0.000269771,0.000269771
262,2971.24,0.45276,2.99608,0.33996,0.54044,1.01496,0.52377,0.58049,0.58965,0.40192,0.48668,0.44163,0.41322,0.20102,1.32651,3.90087,0.07836,1.21422,2.39652,0.00026867,0.00026867,0.00026867
263,2982.55,0.46445,3.00068,0.32733,0.55772,1.02275,0.47233,0.57618,0.50579,0.34325,0.39459,0.42506,0.31565,0.19283,1.33386,3.87235,0.06565,1.31852,2.45138,0.000267569,0.000267569,0.000267569
264,2993.85,0.44412,2.98879,0.32904,0.53062,1.0009,0.60392,0.5442,0.52283,0.35433,0.47284,0.42124,0.36398,0.188,1.37473,3.97502,0.07376,1.26995,2.5412,0.000266469,0.000266469,0.000266469
265,3005.12,0.43323,2.94457,0.32631,0.5124,1.0055,0.66481,0.56467,0.60394,0.40505,0.5434,0.39738,0.37844,0.17607,1.45419,4.16811,0.09093,1.35989,2.7268,0.000265368,0.000265368,0.000265368
266,3016.43,0.45417,2.83156,0.31796,0.52497,1.01701,0.5939,0.55019,0.48034,0.31471,0.45975,0.41553,0.29806,0.18264,1.42311,4.00239,0.06736,1.23719,2.7548,0.000264267,0.000264267,0.000264267
267,3027.72,0.48214,2.9836,0.31626,0.54699,1.02122,0.58478,0.55612,0.48251,0.31681,0.54493,0.38778,0.30023,0.18572,1.4295,3.95295,0.08981,1.20184,2.77459,0.000263166,0.000263166,0.000263166
268,3039.03,0.47278,2.91591,0.33263,0.57615,1.01499,0.49219,0.59897,0.50288,0.34446,0.44933,0.4,0.29321,0.17644,1.44551,3.9395,0.09535,1.3149,2.78736,0.000262065,0.000262065,0.000262065
269,3050.28,0.46774,2.97954,0.32559,0.58631,1.03565,0.49162,0.60801,0.48133,0.30806,0.36644,0.42277,0.30745,0.17562,1.45772,3.93223,0.07488,1.39654,2.8249,0.000260964,0.000260964,0.000260964
270,3061.58,0.46372,3.01453,0.31997,0.55296,1.0173,0.56573,0.59131,0.47621,0.31807,0.46135,0.41191,0.30309,0.17167,1.35785,4.08782,0.08486,1.35055,2.64151,0.000259863,0.000259863,0.000259863
271,3072.84,0.46654,2.92852,0.32677,0.55593,1.02919,0.64228,0.58079,0.58687,0.39025,0.46844,0.40272,0.38888,0.18217,1.44828,4.0897,0.09057,1.22706,2.7695,0.000258762,0.000258762,0.000258762
272,3084.31,0.44914,2.94874,0.317,0.54269,1.01878,0.62515,0.58065,0.58806,0.38862,0.58404,0.41529,0.35442,0.1926,1.44913,3.90171,0.09124,1.22621,2.78014,0.000257662,0.000257662,0.000257662
273,3095.6,0.42965,2.93107,0.32827,0.51771,1.00535,0.58288,0.56475,0.61764,0.40626,0.58052,0.42695,0.37772,0.22784,1.43055,3.84978,0.11422,1.26265,2.77636,0.000256561,0.000256561,0.000256561
274,3106.93,0.44979,2.87454,0.32586,0.51694,1.01723,0.51049,0.58918,0.61885,0.40807,0.47983,0.42999,0.37492,0.20841,1.45986,3.95582,0.10612,1.34848,2.87385,0.00025546,0.00025546,0.00025546
275,3118.2,0.45704,2.98238,0.31788,0.53104,1.00505,0.62474,0.58453,0.64991,0.43191,0.48802,0.44419,0.41581,0.22457,1.44647,3.96613,0.07036,1.26037,2.8047,0.000254359,0.000254359,0.000254359
276,3129.51,0.4606,2.95527,0.33184,0.52152,1.01562,0.47227,0.68687,0.66498,0.43333,0.41877,0.43834,0.42439,0.23514,1.4196,3.83682,0.08538,1.22389,2.65156,0.000253258,0.000253258,0.000253258
277,3140.78,0.44785,3.01172,0.33738,0.52942,1.00676,0.43007,0.57952,0.66008,0.45304,0.49082,0.41609,0.39619,0.23086,1.2802,3.87022,0.09027,1.25386,2.37858,0.000252157,0.000252157,0.000252157
278,3152.22,0.45491,2.80818,0.3262,0.55856,1.01151,0.48973,0.67798,0.64111,0.42915,0.51184,0.42461,0.38709,0.22421,1.31126,3.85979,0.11616,1.32704,2.49084,0.000251056,0.000251056,0.000251056
279,3163.51,0.44933,2.98901,0.33566,0.52342,1.01114,0.64331,0.57465,0.63677,0.44219,0.48349,0.41915,0.37005,0.2172,1.30224,3.84435,0.09961,1.24235,2.44578,0.000249955,0.000249955,0.000249955
280,3174.82,0.46074,3.05616,0.32889,0.53341,1.00484,0.61712,0.58159,0.58006,0.40169,0.56469,0.41322,0.30495,0.17186,1.34519,3.90088,0.13653,1.30223,2.5663,0.000248854,0.000248854,0.000248854
281,3186.11,0.4479,2.86782,0.31395,0.53746,1.00983,0.52335,0.581,0.56666,0.38993,0.41001,0.42291,0.36864,0.20517,1.30537,3.91489,0.09693,1.42779,2.5491,0.000247754,0.000247754,0.000247754
282,3197.41,0.44876,2.82415,0.337,0.52615,1.02031,0.68214,0.55677,0.6586,0.47064,0.55732,0.40402,0.38164,0.22284,1.37805,3.94706,0.09215,1.31416,2.73169,0.000246653,0.000246653,0.000246653
283,3209.02,0.42728,2.7182,0.31445,0.5005,0.99588,0.70572,0.52923,0.60689,0.41825,0.57496,0.4,0.34482,0.21004,1.43093,3.97953,0.07319,1.28244,2.85054,0.000245552,0.000245552,0.000245552
284,3220.37,0.44112,2.78177,0.31916,0.5122,1.01284,0.68662,0.56761,0.6099,0.39624,0.65266,0.4048,0.33786,0.19263,1.52229,4.00374,0.07887,1.28698,3.04707,0.000244451,0.000244451,0.000244451
285,3231.64,0.43733,2.82584,0.33383,0.52302,0.99871,0.7002,0.53493,0.61222,0.41564,0.57428,0.42228,0.36522,0.21324,1.50713,3.88143,0.09917,1.21238,3.01043,0.00024335,0.00024335,0.00024335
286,3242.96,0.44533,2.86554,0.33335,0.52442,1.00011,0.50418,0.61094,0.60415,0.41559,0.58612,0.41348,0.35235,0.20502,1.45534,3.87414,0.10809,1.19172,2.90823,0.000242249,0.000242249,0.000242249
287,3254.25,0.43404,2.73231,0.32981,0.49791,0.99065,0.62685,0.54065,0.49353,0.32162,0.5118,0.4341,0.34354,0.19944,1.44432,3.7597,0.11605,1.23752,2.83013,0.000241148,0.000241148,0.000241148
288,3265.56,0.44259,2.86259,0.33003,0.52045,1.00497,0.48829,0.6037,0.56784,0.37943,0.4843,0.38082,0.29647,0.18559,1.46454,3.77162,0.08443,1.28975,2.81793,0.000240047,0.000240047,0.000240047
289,3276.87,0.44558,2.82257,0.32729,0.52958,1.00941,0.69562,0.54223,0.58055,0.38394,0.58376,0.41283,0.40904,0.20164,1.43737,3.73813,0.10259,1.33845,2.72355,0.000238947,0.000238947,0.000238947
290,3288.16,0.44178,2.73866,0.3253,0.5265,1.01262,0.57435,0.55767,0.51109,0.3396,0.59384,0.4088,0.34263,0.20144,1.44513,3.73725,0.08663,1.33746,2.89295,0.000237846,0.000237846,0.000237846
291,3299.45,0.44039,2.79659,0.33048,0.53869,0.99814,0.58505,0.54204,0.5688,0.38461,0.5048,0.45146,0.34932,0.20153,1.42393,3.75004,0.07127,1.4356,2.80435,0.000236745,0.000236745,0.000236745
292,3310.99,0.43026,2.75669,0.32739,0.50467,0.99357,0.59624,0.552,0.59241,0.39857,0.53573,0.47544,0.45766,0.22282,1.34098,3.73168,0.09689,1.52434,2.50824,0.000235644,0.000235644,0.000235644
293,3322.28,0.42976,2.73902,0.32611,0.51195,0.99614,0.70489,0.55755,0.63039,0.42031,0.63788,0.46651,0.4972,0.24261,1.36477,3.67783,0.11782,1.33634,2.60112,0.000234543,0.000234543,0.000234543
294,3333.63,0.41567,2.75761,0.3193,0.50017,0.99393,0.70876,0.54628,0.61836,0.4098,0.66169,0.45985,0.40262,0.20888,1.39968,3.73894,0.10606,1.25236,2.7786,0.000233442,0.000233442,0.000233442
295,3344.96,0.44403,2.80352,0.32767,0.53317,1.01052,0.52824,0.56481,0.63201,0.40012,0.44893,0.43243,0.37331,0.20346,1.46532,3.72027,0.08222,1.30033,2.85945,0.000232341,0.000232341,0.000232341
296,3356.33,0.42686,2.77495,0.3175,0.5054,0.99011,0.5116,0.57964,0.63028,0.42053,0.65718,0.45919,0.42878,0.23007,1.47707,3.61852,0.0777,1.28421,2.80403,0.00023124,0.00023124,0.00023124
297,3367.61,0.42369,2.7674,0.30676,0.51255,0.99115,0.5267,0.56508,0.56363,0.3716,0.46164,0.48989,0.39329,0.20348,1.51407,3.66842,0.06971,1.3183,2.77381,0.00023014,0.00023014,0.00023014
298,3378.92,0.44579,2.76381,0.3252,0.51746,1.01262,0.59578,0.59266,0.62882,0.42251,0.63683,0.49066,0.45762,0.23499,1.47774,3.65453,0.07557,1.25818,2.85588,0.000229039,0.000229039,0.000229039
299,3390.42,0.41196,2.60908,0.32262,0.49249,0.99002,0.61173,0.56738,0.62661,0.41132,0.53976,0.48377,0.42144,0.23828,1.44692,3.59361,0.09411,1.24115,2.71036,0.000227938,0.000227938,0.000227938
300,3401.7,0.41232,2.64222,0.31443,0.4931,0.98264,0.53333,0.55899,0.59223,0.40581,0.43246,0.45103,0.44396,0.209,1.30322,3.65267,0.09083,1.53024,2.48839,0.000226837,0.000226837,0.000226837
301,3412.96,0.41792,2.7412,0.31918,0.51716,0.98899,0.49586,0.58905,0.5518,0.38161,0.53533,0.42153,0.34207,0.19981,1.43437,3.68466,0.1254,1.36578,2.84519,0.000225736,0.000225736,0.000225736
302,3424.27,0.42635,2.63778,0.32426,0.48096,1.00261,0.61379,0.52976,0.55874,0.37755,0.52047,0.45299,0.35034,0.20026,1.44251,3.70517,0.126,1.25002,2.95028,0.000224635,0.000224635,0.000224635
303,3435.54,0.42437,2.6983,0.31884,0.48359,0.99123,0.52326,0.59216,0.56771,0.38544,0.42279,0.46931,0.3626,0.20189,1.45715,3.76686,0.12202,1.29554,3.0279,0.000223534,0.000223534,0.000223534
304,3446.86,0.42534,2.82881,0.33101,0.51623,1.00136,0.48412,0.59127,0.62797,0.42429,0.59668,0.45758,0.49809,0.25205,1.44115,3.75259,0.10472,1.27625,2.95483,0.000222433,0.000222433,0.000222433
305,3458.16,0.43631,2.75386,0.32552,0.51497,0.99469,0.51542,0.59984,0.58335,0.40243,0.53592,0.42693,0.44308,0.21857,1.45036,3.72927,0.10434,1.25974,3.01255,0.000221332,0.000221332,0.000221332
306,3469.5,0.4236,2.69253,0.3183,0.49326,0.99182,0.49715,0.66763,0.58968,0.40637,0.39616,0.56928,0.4724,0.2344,1.45461,3.57266,0.09197,1.26281,2.89559,0.000220232,0.000220232,0.000220232
307,3480.79,0.41815,2.69383,0.3248,0.4762,0.99336,0.59742,0.67992,0.58119,0.38218,0.49523,0.58408,0.48635,0.23053,1.44575,3.5588,0.0861,1.22779,2.84512,0.000219131,0.000219131,0.000219131
308,3492.11,0.39809,2.70496,0.32514,0.45277,0.99003,0.4914,0.59432,0.57649,0.39741,0.39585,0.47991,0.46355,0.2039,1.41435,3.60992,0.10492,1.33435,2.76613,0.00021803,0.00021803,0.00021803
309,3503.4,0.41909,2.75586,0.31932,0.51563,0.98735,0.45767,0.67441,0.55946,0.3745,0.43691,0.46911,0.36636,0.18389,1.4451,3.72008,0.0731,1.33908,2.79951,0.000216929,0.000216929,0.000216929
310,3514.73,0.43638,2.78588,0.32572,0.5007,1.00315,0.62353,0.56952,0.55727,0.37982,0.56176,0.46734,0.36908,0.205,1.49749,3.633,0.06531,1.28273,2.92932,0.000215828,0.000215828,0.000215828
311,3526.17,0.42067,2.74007,0.31832,0.51822,0.99655,0.4546,0.67795,0.56193,0.37853,0.6716,0.48751,0.39698,0.21702,1.4822,3.57341,0.06387,1.3196,2.92931,0.000214727,0.000214727,0.000214727
312,3537.46,0.43343,2.64467,0.31612,0.49036,1.00703,0.63802,0.55744,0.56046,0.38205,0.5223,0.46518,0.3638,0.20059,1.45861,3.59303,0.07947,1.393,2.89929,0.000213626,0.000213626,0.000213626
313,3548.74,0.41145,2.68439,0.32556,0.48677,0.99098,0.59392,0.6497,0.59968,0.41021,0.51188,0.45331,0.36435,0.20693,1.45482,3.61006,0.08926,1.41388,2.8559,0.000212525,0.000212525,0.000212525
314,3560.04,0.40967,2.70675,0.32344,0.4779,0.98865,0.59239,0.70686,0.60966,0.42514,0.60249,0.47225,0.37364,0.20027,1.47474,3.55877,0.097,1.36633,2.89479,0.000211425,0.000211425,0.000211425
315,3571.32,0.42724,2.66601,0.31271,0.48133,0.99168,0.58051,0.69475,0.60115,0.41488,0.65759,0.47566,0.40968,0.21145,1.49778,3.57238,0.08994,1.308,2.98657,0.000210324,0.000210324,0.000210324
316,3582.64,0.40326,2.5036,0.30975,0.47213,0.9793,0.70942,0.65466,0.64692,0.44561,0.69804,0.50983,0.48547,0.24521,1.50814,3.57091,0.08472,1.22352,3.02905,0.000209223,0.000209223,0.000209223
317,3593.9,0.40667,2.63867,0.31564,0.49831,0.97902,0.70606,0.65711,0.60698,0.41716,0.64235,0.4383,0.39424,0.21833,1.41886,3.59133,0.10389,1.28099,2.84638,0.000208122,0.000208122,0.000208122
318,3605.23,0.42707,2.57564,0.3178,0.48729,0.99122,0.60023,0.69025,0.63527,0.45475,0.54408,0.50376,0.46001,0.24107,1.36796,3.56657,0.09911,1.37261,2.69127,0.000207021,0.000207021,0.000207021
319,3616.87,0.38957,2.64009,0.31727,0.4461,0.98051,0.57923,0.7106,0.58823,0.40743,0.72557,0.48216,0.42135,0.21917,1.38146,3.54473,0.08499,1.40815,2.65367,0.00020592,0.00020592,0.00020592
320,3628.2,0.40832,2.54845,0.31042,0.49673,0.97938,0.49779,0.67714,0.60056,0.41713,0.64937,0.47103,0.41583,0.21285,1.35334,3.60715,0.08242,1.36754,2.65021,0.000204819,0.000204819,0.000204819
321,3639.48,0.40507,2.60679,0.31998,0.45851,0.98341,0.52239,0.65935,0.65473,0.4604,0.64357,0.48754,0.45147,0.23978,1.42004,3.61925,0.08651,1.33445,2.9076,0.000203718,0.000203718,0.000203718
322,3650.93,0.3968,2.58607,0.30835,0.4772,0.98457,0.52012,0.69492,0.66966,0.46789,0.6578,0.49796,0.4559,0.24472,1.45256,3.62593,0.08173,1.35587,2.94455,0.000202618,0.000202618,0.000202618
323,3662.37,0.39703,2.5998,0.31765,0.46985,0.97786,0.49912,0.69381,0.6295,0.42678,0.4559,0.47558,0.39411,0.21958,1.44379,3.61492,0.10383,1.26252,2.89629,0.000201517,0.000201517,0.000201517
324,3673.71,0.39009,2.51976,0.31453,0.47051,0.98017,0.59987,0.56747,0.63514,0.42689,0.60097,0.48315,0.44756,0.23465,1.46354,3.61368,0.1023,1.26016,2.88631,0.000200416,0.000200416,0.000200416
325,3684.96,0.38486,2.54261,0.31624,0.44905,0.96823,0.64733,0.56527,0.59718,0.39538,0.55731,0.46777,0.38813,0.2046,1.44957,3.59431,0.09123,1.28668,2.81429,0.000199315,0.000199315,0.000199315
326,3696.49,0.39088,2.50179,0.32329,0.4501,0.98228,0.62022,0.60147,0.58368,0.38987,0.75211,0.45457,0.37722,0.19994,1.45843,3.60984,0.08683,1.29085,2.94275,0.000198214,0.000198214,0.000198214
327,3707.8,0.39338,2.63836,0.33662,0.43262,0.97887,0.48956,0.69136,0.64014,0.43721,0.65071,0.46527,0.45673,0.22942,1.44206,3.71562,0.09251,1.30966,3.02027,0.000197113,0.000197113,0.000197113
328,3719.12,0.38747,2.6291,0.3048,0.47797,0.96521,0.50119,0.69152,0.63826,0.44658,0.65901,0.45761,0.44184,0.2388,1.41582,3.63752,0.08421,1.28932,3.02405,0.000196012,0.000196012,0.000196012
329,3730.42,0.39369,2.47212,0.32267,0.45612,0.98606,0.50544,0.69621,0.58887,0.39732,0.64694,0.44973,0.38171,0.21711,1.43251,3.52586,0.06212,1.29125,3.06621,0.000194911,0.000194911,0.000194911
330,3741.75,0.38935,2.52785,0.32564,0.44243,0.96857,0.4977,0.67975,0.57819,0.38333,0.6565,0.46036,0.38975,0.21312,1.42363,3.51525,0.07439,1.25558,2.8762,0.00019381,0.00019381,0.00019381
331,3753.05,0.36828,2.54548,0.31511,0.44524,0.96729,0.55069,0.57166,0.56855,0.38072,0.5727,0.46641,0.37808,0.20498,1.43798,3.55824,0.07161,1.25925,2.95826,0.00019271,0.00019271,0.00019271
332,3764.38,0.38745,2.44547,0.31019,0.46639,0.98063,0.49467,0.59192,0.56552,0.38028,0.56243,0.47113,0.3723,0.20653,1.44408,3.5013,0.06892,1.34395,3.01525,0.000191609,0.000191609,0.000191609
333,3775.65,0.39657,2.46672,0.32211,0.45313,0.97765,0.49598,0.67588,0.57018,0.37647,0.55333,0.45664,0.36724,0.21101,1.45258,3.53432,0.08151,1.37371,3.01873,0.000190508,0.000190508,0.000190508
334,3786.97,0.38402,2.55269,0.31702,0.47217,0.97838,0.6665,0.63679,0.59623,0.37623,0.64769,0.46205,0.41048,0.20679,1.5001,3.67745,0.1022,1.38545,3.06334,0.000189407,0.000189407,0.000189407
335,3798.26,0.38045,2.38298,0.31854,0.4313,0.9676,0.69393,0.64517,0.59244,0.38282,0.68482,0.46777,0.41706,0.20275,1.45626,3.63306,0.09684,1.38304,3.08867,0.000188306,0.000188306,0.000188306
336,3809.6,0.39957,2.4449,0.31751,0.4986,0.98944,0.51489,0.65829,0.58807,0.39734,0.58647,0.44439,0.36891,0.20779,1.46152,3.57424,0.11876,1.38273,3.05914,0.000187205,0.000187205,0.000187205
337,3821.05,0.3875,2.45624,0.32012,0.45746,0.97675,0.58068,0.66161,0.59189,0.38721,0.5634,0.48663,0.41665,0.2203,1.46936,3.52109,0.10575,1.44189,3.09698,0.000186104,0.000186104,0.000186104
338,3832.38,0.38682,2.50922,0.32463,0.46786,0.98058,0.61033,0.67105,0.58492,0.39222,0.687,0.48177,0.42057,0.22576,1.45933,3.4737,0.08314,1.34111,2.96303,0.000185003,0.000185003,0.000185003
339,3843.66,0.39928,2.57918,0.32489,0.46409,0.98673,0.61623,0.67596,0.59756,0.40355,0.764,0.48562,0.42218,0.22609,1.46049,3.48295,0.07333,1.28734,2.94398,0.000183903,0.000183903,0.000183903
340,3854.96,0.39314,2.46129,0.32225,0.47084,0.97717,0.59562,0.67841,0.59481,0.3866,0.76261,0.47998,0.42246,0.2248,1.42795,3.56541,0.07881,1.2913,2.89264,0.000182802,0.000182802,0.000182802
341,3866.3,0.40319,2.61216,0.32288,0.49757,0.9864,0.70065,0.58726,0.57349,0.37421,0.7167,0.4258,0.34305,0.21293,1.434,3.67508,0.08637,1.3168,2.91023,0.000181701,0.000181701,0.000181701
342,3877.62,0.39138,2.40988,0.30046,0.47176,0.98812,0.48986,0.61346,0.56526,0.37465,0.61026,0.41687,0.33597,0.20282,1.47313,3.68541,0.09273,1.40501,3.03365,0.0001806,0.0001806,0.0001806
343,3888.92,0.39841,2.46952,0.31297,0.4609,0.98633,0.49467,0.67351,0.56186,0.39106,0.65429,0.4353,0.3692,0.20268,1.44462,3.60904,0.07731,1.47803,2.98047,0.000179499,0.000179499,0.000179499
344,3900.26,0.39926,2.45798,0.30723,0.45316,0.97494,0.54544,0.55521,0.59042,0.40307,0.55637,0.46358,0.39394,0.21526,1.43651,3.532,0.06893,1.38697,2.93588,0.000178398,0.000178398,0.000178398
345,3911.76,0.3954,2.47194,0.32015,0.45471,0.98769,0.4917,0.65665,0.58598,0.39824,0.58336,0.46328,0.38907,0.21442,1.43922,3.52757,0.07521,1.38475,2.91497,0.000177297,0.000177297,0.000177297
346,3923.08,0.39843,2.47679,0.3173,0.44994,0.98154,0.48559,0.6563,0.60857,0.4158,0.59552,0.46599,0.40403,0.21618,1.42889,3.51583,0.05976,1.32628,2.85418,0.000176196,0.000176196,0.000176196
347,3934.35,0.39943,2.42101,0.31382,0.45355,0.98014,0.52283,0.64,0.60077,0.41688,0.60846,0.45287,0.39672,0.20758,1.42395,3.53272,0.06337,1.32644,2.79722,0.000175096,0.000175096,0.000175096
348,3945.72,0.374,2.40611,0.32395,0.44206,0.96122,0.50127,0.65782,0.60364,0.40802,0.61196,0.48588,0.43651,0.21833,1.42828,3.57075,0.07213,1.32885,2.82904,0.000173995,0.000173995,0.000173995
349,3957.03,0.37641,2.41663,0.309,0.46306,0.97183,0.4933,0.65215,0.58655,0.39252,0.69441,0.48071,0.42892,0.20562,1.44333,3.56817,0.08442,1.32523,2.84216,0.000172894,0.000172894,0.000172894
350,3968.37,0.38284,2.4848,0.32425,0.43507,0.96844,0.60215,0.70164,0.59989,0.40428,0.72711,0.47431,0.40446,0.21526,1.45794,3.62632,0.08207,1.32373,2.90939,0.000171793,0.000171793,0.000171793
351,3979.71,0.36964,2.50124,0.31731,0.44263,0.97178,0.59701,0.70375,0.61352,0.414,0.76256,0.48457,0.4428,0.23516,1.46346,3.56313,0.08048,1.28979,2.94747,0.000170692,0.000170692,0.000170692
352,3991,0.38607,2.30553,0.29738,0.44304,0.96595,0.62451,0.5842,0.61115,0.40581,0.6978,0.49429,0.44793,0.23864,1.45911,3.46669,0.06867,1.25855,2.83062,0.000169591,0.000169591,0.000169591
353,4002.26,0.38443,2.41619,0.30003,0.46449,0.9634,0.7169,0.59605,0.61192,0.4134,0.78549,0.50594,0.46386,0.24073,1.47783,3.39468,0.07022,1.30153,2.84306,0.00016849,0.00016849,0.00016849
354,4013.55,0.37793,2.38215,0.31497,0.43771,0.97528,0.58442,0.60641,0.61627,0.42081,0.65768,0.50506,0.44822,0.23625,1.45248,3.42753,0.08607,1.38837,2.94622,0.000167389,0.000167389,0.000167389
