epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
122,1602.2,0.70078,4.46759,0.34995,0.8928,1.17489,0.57507,0.65271,0.7275,0.42117,0.35733,0.37517,0.34443,0.14804,1.70574,5.56271,0.07543,1.45095,2.77459,0.000444995,0.000444995,0.000444995
123,1615.06,0.69272,4.39827,0.36161,0.89271,1.15431,0.64359,0.54947,0.76035,0.5238,0.53737,0.30309,0.40502,0.15955,1.22982,4.99251,0.10611,1.11616,1.95826,0.000444077,0.000444077,0.000444077
124,1628.3,0.70627,4.39016,0.3453,0.90472,1.16507,0.61232,0.59075,0.64813,0.41777,0.40009,0.34418,0.40102,0.16284,1.57571,5.11012,0.09489,1.16758,2.54138,0.00044316,0.00044316,0.00044316
125,1641.18,0.70401,4.37418,0.34098,0.85294,1.15845,0.68903,0.6852,0.76068,0.50435,0.47946,0.28816,0.30679,0.14762,1.56111,5.317,0.06387,0.93643,2.69841,0.000442242,0.000442242,0.000442242
126,1654.1,0.6645,4.31608,0.36047,0.87958,1.13059,0.67172,0.67335,0.71216,0.44967,0.51596,0.299,0.28261,0.11865,1.54255,5.30001,0.08944,1.04852,2.81246,0.000441325,0.000441325,0.000441325
127,1667,0.69322,4.33171,0.35581,0.8925,1.15597,0.46629,0.74864,0.72181,0.45364,0.55525,0.24552,0.25066,0.11364,1.48939,5.31222,0.10521,1.11768,2.48516,0.000440408,0.000440408,0.000440408
128,1679.9,0.68741,4.19407,0.34915,0.83953,1.13587,0.54352,0.62379,0.71697,0.48431,0.20307,0.39267,0.33611,0.14108,1.47246,5.49659,0.09233,1.1054,2.23478,0.00043949,0.00043949,0.00043949
129,1692.74,0.71052,4.49645,0.36351,0.8789,1.15202,0.60674,0.58874,0.63039,0.4002,0.57245,0.32344,0.333,0.128,1.48772,5.53184,0.13325,1.12293,2.22414,0.000438573,0.000438573,0.000438573
130,1705.85,0.70159,4.46402,0.35659,0.82558,1.14374,0.4602,0.84448,0.76563,0.50891,0.55118,0.28209,0.27749,0.12578,1.39708,5.22285,0.06507,1.05551,2.28387,0.000437655,0.000437655,0.000437655
131,1718.71,0.72929,4.52345,0.36132,0.8875,1.18659,0.55674,0.72561,0.71414,0.45163,0.36677,0.43404,0.40217,0.15176,1.51353,5.01728,0.07417,1.02449,2.3756,0.000436738,0.000436738,0.000436738
132,1731.63,0.68247,4.34648,0.35214,0.82985,1.14424,0.4742,0.78033,0.70709,0.50561,0.56988,0.3113,0.29278,0.1103,1.33589,5.24442,0.0521,1.31373,2.27677,0.000435821,0.000435821,0.000435821
133,1744.5,0.6612,4.28083,0.35993,0.83683,1.12623,0.49634,0.81245,0.73741,0.52697,0.57241,0.40466,0.38821,0.16533,1.3746,5.1008,0.10247,1.10947,2.19832,0.000434903,0.000434903,0.000434903
134,1757.53,0.63797,4.22215,0.36119,0.81464,1.11479,0.46734,0.7249,0.68527,0.47102,0.27345,0.38476,0.33679,0.14192,1.51645,5.67823,0.06733,1.17589,2.32808,0.000433986,0.000433986,0.000433986
135,1770.39,0.67929,4.45625,0.35913,0.84466,1.15952,0.56143,0.63105,0.71572,0.47167,0.36197,0.38227,0.37555,0.12364,1.57809,5.22161,0.06536,1.13333,2.39362,0.000433068,0.000433068,0.000433068
136,1783.48,0.73091,4.45472,0.35155,0.89926,1.19328,0.57466,0.65723,0.68682,0.46729,0.34419,0.36439,0.2992,0.11494,1.4606,5.27995,0.09793,1.24772,2.2908,0.000432151,0.000432151,0.000432151
137,1796.36,0.67091,4.4462,0.35962,0.87563,1.14483,0.48673,0.76944,0.7436,0.51119,0.59922,0.29712,0.33838,0.15294,1.3181,4.98196,0.10515,1.1032,2.09019,0.000431234,0.000431234,0.000431234
138,1809.29,0.67674,4.3575,0.34651,0.85261,1.13752,0.60828,0.59027,0.67848,0.4722,0.37632,0.34691,0.32706,0.13799,1.39277,4.99619,0.11821,1.14209,2.22869,0.000430316,0.000430316,0.000430316
139,1822.15,0.66163,4.19449,0.35815,0.82612,1.14086,0.58976,0.66784,0.69524,0.4776,0.35563,0.39022,0.33587,0.13924,1.48527,5.03837,0.07271,1.13292,2.31843,0.000429399,0.000429399,0.000429399
140,1835.04,0.64561,3.99716,0.35885,0.77966,1.12873,0.5846,0.59774,0.71303,0.47925,0.38658,0.35493,0.31381,0.14352,1.43569,5.21573,0.05485,1.16701,2.30112,0.000428481,0.000428481,0.000428481
141,1848.07,0.66953,4.27763,0.35119,0.80427,1.12426,0.535,0.61771,0.66795,0.45203,0.69217,0.32375,0.27953,0.14081,1.23741,4.88981,0.06877,1.17915,2.01814,0.000427564,0.000427564,0.000427564
142,1860.95,0.67989,4.20313,0.34716,0.83173,1.15512,0.46975,0.71818,0.70669,0.46578,0.3688,0.39272,0.37184,0.13296,1.60175,5.03996,0.08649,1.18411,2.54836,0.000426647,0.000426647,0.000426647
143,1873.81,0.68856,4.31974,0.35711,0.86491,1.16325,0.60102,0.60351,0.67438,0.45522,0.60883,0.36221,0.39133,0.16503,1.5769,4.84381,0.10004,1.06728,2.44584,0.000425729,0.000425729,0.000425729
144,1886.74,0.6522,4.13669,0.3561,0.83515,1.11807,0.61328,0.58095,0.69637,0.50741,0.50652,0.32426,0.37228,0.16971,1.12771,4.91461,0.09943,1.1072,1.81832,0.000424812,0.000424812,0.000424812
145,1899.62,0.65106,4.4364,0.36244,0.81898,1.13222,0.5611,0.6007,0.63086,0.44235,0.41162,0.37387,0.33789,0.14709,1.25044,5.00177,0.14885,1.23096,2.03431,0.000423894,0.000423894,0.000423894
146,1912.56,0.64608,4.54418,0.36063,0.82561,1.12953,0.51001,0.73668,0.62096,0.43701,0.60261,0.35892,0.30787,0.14593,1.47013,4.94298,0.11746,1.14299,2.44368,0.000422977,0.000422977,0.000422977
147,1925.64,0.65866,4.35898,0.3559,0.79464,1.12419,0.68524,0.60354,0.74839,0.52797,0.49641,0.38519,0.41386,0.13324,1.44944,5.21911,0.08947,1.13719,2.54463,0.00042206,0.00042206,0.00042206
148,1938.6,0.66383,4.15896,0.3432,0.79042,1.12968,0.58983,0.58271,0.73523,0.50531,0.4807,0.33417,0.39505,0.17219,1.5021,5.21755,0.07611,1.22678,2.50436,0.000421142,0.000421142,0.000421142
149,1951.51,0.66441,4.13138,0.3448,0.79529,1.13852,0.65333,0.61561,0.72688,0.52195,0.43303,0.41868,0.36924,0.15406,1.36602,5.22838,0.0653,1.19199,2.28302,0.000420225,0.000420225,0.000420225
150,1964.46,0.65666,4.12901,0.35282,0.77426,1.12577,0.70457,0.70267,0.69432,0.46904,0.41269,0.37585,0.31956,0.15035,1.40548,5.0049,0.07581,1.03545,2.31996,0.000419307,0.000419307,0.000419307
151,1977.36,0.69345,4.33504,0.34282,0.86602,1.1695,0.59362,0.64558,0.73418,0.51264,0.59819,0.31344,0.32449,0.1554,1.2673,4.91337,0.10392,1.20988,1.99957,0.00041839,0.00041839,0.00041839
152,1990.47,0.65455,4.23022,0.36098,0.80792,1.13963,0.48362,0.69566,0.68402,0.48773,0.58415,0.35393,0.41405,0.15871,1.28323,5.29576,0.0885,1.36318,2.13933,0.000417473,0.000417473,0.000417473
153,2003.37,0.65215,4.20591,0.3432,0.80951,1.12573,0.64548,0.60936,0.71185,0.4781,0.4258,0.38424,0.38253,0.15216,1.49427,5.16636,0.10342,1.00178,2.51191,0.000416555,0.000416555,0.000416555
154,2016.26,0.6607,4.06653,0.35312,0.81093,1.13372,0.75222,0.69639,0.72163,0.51966,0.44973,0.39612,0.36485,0.16739,1.39277,4.99778,0.08341,1.08666,2.28519,0.000415638,0.000415638,0.000415638
155,2029.14,0.67792,4.01986,0.33061,0.78162,1.13385,0.65217,0.65281,0.75309,0.51104,0.49798,0.4443,0.42758,0.17147,1.37319,5.01104,0.10193,1.14194,2.31098,0.00041472,0.00041472,0.00041472
156,2042.04,0.6674,4.2108,0.34271,0.76849,1.13438,0.52083,0.71698,0.76922,0.53588,0.60111,0.43186,0.4477,0.19119,1.38737,5.11606,0.12493,1.15832,2.31957,0.000413803,0.000413803,0.000413803
157,2055.01,0.64126,4.12879,0.35435,0.7829,1.11682,0.5012,0.7028,0.73733,0.49158,0.35766,0.48743,0.45422,0.1732,1.53807,4.99781,0.08956,1.2035,2.5367,0.000412886,0.000412886,0.000412886
158,2068.11,0.64043,4.08299,0.3498,0.78469,1.1234,0.52937,0.70471,0.75584,0.50928,0.37556,0.40256,0.3755,0.14347,1.57612,5.14872,0.08475,1.10378,2.69433,0.000411968,0.000411968,0.000411968
159,2080.99,0.64331,4.11235,0.34525,0.78882,1.12446,0.65224,0.68422,0.77582,0.54111,0.52112,0.4536,0.43059,0.20591,1.26699,5.03902,0.08073,1.09356,2.14016,0.000411051,0.000411051,0.000411051
160,2094.06,0.64648,4.01924,0.33862,0.77503,1.11385,0.67795,0.59744,0.66266,0.43013,0.52536,0.43135,0.36129,0.15094,1.35899,4.9052,0.08191,1.18689,2.26361,0.000410133,0.000410133,0.000410133
161,2106.95,0.64196,4.09254,0.34115,0.75845,1.12606,0.49425,0.57469,0.56991,0.37866,0.53156,0.35442,0.34131,0.14701,1.48255,4.82388,0.06021,1.10687,2.49303,0.000409216,0.000409216,0.000409216
162,2119.85,0.64794,4.06127,0.34611,0.75236,1.11782,0.60059,0.57155,0.61168,0.42221,0.58242,0.33196,0.35539,0.14845,1.44806,4.80617,0.0807,1.07708,2.36725,0.000408299,0.000408299,0.000408299
163,2132.94,0.63373,4.09965,0.34108,0.77078,1.10975,0.49667,0.70189,0.62095,0.41996,0.31703,0.46361,0.40077,0.17514,1.51526,4.92941,0.07256,1.10044,2.63379,0.000407381,0.000407381,0.000407381
164,2145.87,0.62724,3.9914,0.33426,0.77925,1.1026,0.5863,0.64414,0.77434,0.52797,0.63101,0.36737,0.45453,0.18018,1.50149,5.08283,0.09889,1.00189,2.64167,0.000406464,0.000406464,0.000406464
165,2158.77,0.63622,3.8902,0.34793,0.7669,1.1199,0.59602,0.61987,0.62444,0.43716,0.60077,0.35785,0.37798,0.14878,1.20978,4.76953,0.0879,1.08153,2.13076,0.000405546,0.000405546,0.000405546
166,2171.71,0.64369,3.99255,0.34395,0.77271,1.13098,0.59619,0.62406,0.70485,0.48074,0.45286,0.35862,0.28041,0.13412,1.58996,4.84079,0.09706,1.13412,2.62518,0.000404629,0.000404629,0.000404629
167,2184.61,0.61879,4.03662,0.34841,0.73889,1.08685,0.67885,0.58858,0.71939,0.48034,0.60673,0.31966,0.34904,0.16755,1.63116,4.84051,0.09269,1.08394,2.65727,0.000403712,0.000403712,0.000403712
168,2197.5,0.61962,3.94243,0.34874,0.74124,1.11296,0.57118,0.74679,0.71774,0.49842,0.36492,0.49419,0.41956,0.183,1.50082,4.6958,0.07042,1.05919,2.40676,0.000402794,0.000402794,0.000402794
169,2210.37,0.61716,4.00441,0.34838,0.7577,1.10085,0.6081,0.69457,0.75487,0.48847,0.40854,0.41866,0.4214,0.17253,1.5986,4.92192,0.10191,1.0942,2.56052,0.000401877,0.000401877,0.000401877
170,2223.48,0.64461,3.93639,0.34209,0.7662,1.12982,0.65748,0.63289,0.65637,0.44464,0.59809,0.41751,0.37982,0.16618,1.47082,4.83705,0.08167,1.05383,2.53062,0.000400959,0.000400959,0.000400959
171,2236.34,0.62837,4.11123,0.35685,0.7332,1.10691,0.59716,0.67395,0.68326,0.44989,0.41453,0.44775,0.42843,0.18126,1.52269,4.66067,0.07083,1.08883,2.52381,0.000400042,0.000400042,0.000400042
172,2249.24,0.64342,3.85617,0.34648,0.76726,1.11435,0.61381,0.6923,0.79966,0.52756,0.4971,0.45703,0.4537,0.22256,1.49062,4.68963,0.10271,0.96325,2.49772,0.000399125,0.000399125,0.000399125
173,2262.72,0.62417,3.93576,0.32676,0.75819,1.12067,0.69708,0.65676,0.67459,0.46263,0.54905,0.35157,0.34581,0.17883,1.51787,5.12446,0.0941,1.05772,2.60297,0.000398207,0.000398207,0.000398207
174,2275.63,0.62903,4.08023,0.34566,0.78848,1.12759,0.56269,0.69597,0.67073,0.47546,0.43737,0.36115,0.33505,0.19393,1.48304,5.1045,0.06387,1.09791,2.61249,0.00039729,0.00039729,0.00039729
175,2288.66,0.64802,3.9841,0.34684,0.77721,1.11759,0.64245,0.67132,0.66064,0.43928,0.54017,0.47229,0.4257,0.19555,1.5633,4.75039,0.09537,1.05534,2.66966,0.000396372,0.000396372,0.000396372
176,2301.58,0.63253,3.97633,0.34504,0.76081,1.11332,0.59079,0.67887,0.66839,0.43428,0.41519,0.35098,0.32868,0.19674,1.52355,5.01318,0.08207,1.12019,2.63357,0.000395455,0.000395455,0.000395455
177,2314.43,0.62203,3.8521,0.33944,0.74225,1.10912,0.68498,0.65428,0.63712,0.39027,0.55305,0.337,0.27368,0.15119,1.52116,4.67097,0.07618,1.08992,2.60972,0.000394538,0.000394538,0.000394538
178,2327.31,0.63344,3.90032,0.34795,0.72238,1.12388,0.56456,0.75001,0.6576,0.3884,0.38199,0.50957,0.3822,0.16163,1.60907,4.83834,0.09459,1.17597,2.63054,0.00039362,0.00039362,0.00039362
179,2340.14,0.62008,3.80041,0.34126,0.70358,1.10191,0.63838,0.62076,0.72574,0.45321,0.49907,0.33731,0.35057,0.14261,1.4798,5.10869,0.11646,1.24152,2.47257,0.000392703,0.000392703,0.000392703
180,2353.02,0.63732,3.90661,0.33201,0.78247,1.12576,0.57447,0.62709,0.63847,0.43112,0.36239,0.4056,0.33056,0.12992,1.34658,5.40006,0.10397,1.30833,2.37549,0.000391785,0.000391785,0.000391785
181,2366.08,0.62297,3.89788,0.34598,0.72553,1.11167,0.66994,0.63184,0.62166,0.39533,0.5656,0.44131,0.36474,0.15412,1.54569,5.13238,0.06424,1.13703,2.68561,0.000390868,0.000390868,0.000390868
182,2378.99,0.59311,3.91451,0.34049,0.74009,1.09842,0.6186,0.66651,0.61166,0.41823,0.49033,0.36986,0.30537,0.15316,1.45927,4.64602,0.08481,1.01313,2.52654,0.000389951,0.000389951,0.000389951
183,2391.85,0.58777,3.98289,0.346,0.76683,1.09031,0.58838,0.73361,0.68359,0.45772,0.34137,0.44376,0.37112,0.17214,1.5152,5.05369,0.08404,1.03544,2.73509,0.000389033,0.000389033,0.000389033
184,2404.81,0.59143,3.89083,0.34503,0.71176,1.07878,0.58972,0.68392,0.63078,0.42253,0.59549,0.43701,0.39355,0.18301,1.47556,4.87638,0.09633,0.95635,2.69889,0.000388116,0.000388116,0.000388116
185,2417.69,0.6046,3.69481,0.34292,0.71777,1.0968,0.60921,0.66417,0.75079,0.51616,0.62108,0.42511,0.40659,0.20079,1.43121,4.81484,0.06091,0.98244,2.59583,0.000387198,0.000387198,0.000387198
186,2430.61,0.57111,3.74069,0.33743,0.71835,1.08607,0.6063,0.70999,0.71768,0.49338,0.49368,0.49547,0.44822,0.19374,1.53051,4.65276,0.08627,1.06209,2.68243,0.000386281,0.000386281,0.000386281
187,2443.65,0.61579,3.74418,0.32949,0.71927,1.08698,0.68747,0.63567,0.73798,0.48607,0.51458,0.40258,0.37493,0.17207,1.40353,4.77324,0.08527,1.11464,2.44788,0.000385364,0.000385364,0.000385364
188,2456.58,0.61842,3.7836,0.34453,0.71483,1.11013,0.58749,0.54572,0.63598,0.43609,0.464,0.40729,0.42395,0.20185,1.54965,4.70073,0.10614,1.24077,2.7348,0.000384446,0.000384446,0.000384446
189,2469.45,0.6202,3.92677,0.34698,0.72502,1.11654,0.57824,0.60737,0.62288,0.43603,0.59393,0.42379,0.4002,0.18943,1.44156,4.72326,0.0784,1.15542,2.50416,0.000383529,0.000383529,0.000383529
190,2482.36,0.62528,3.85126,0.33629,0.75394,1.12426,0.52026,0.67213,0.61897,0.42928,0.42347,0.4495,0.37642,0.17682,1.46746,4.77052,0.073,1.14709,2.4594,0.000382611,0.000382611,0.000382611
191,2495.21,0.60902,3.70811,0.33448,0.74154,1.11072,0.59267,0.65483,0.65308,0.44531,0.49759,0.34357,0.3724,0.18599,1.52776,5.23951,0.07665,1.24236,2.56173,0.000381694,0.000381694,0.000381694
192,2508.37,0.60581,3.7669,0.34191,0.73634,1.1059,0.70879,0.67695,0.63851,0.43939,0.50392,0.45959,0.39459,0.2046,1.51266,4.66859,0.09625,1.06267,2.5017,0.000380777,0.000380777,0.000380777
193,2521.22,0.61268,3.86208,0.34643,0.75935,1.11457,0.79331,0.64097,0.65093,0.43074,0.63111,0.42174,0.39223,0.20721,1.50768,4.5109,0.0724,0.95564,2.4668,0.000379859,0.000379859,0.000379859
194,2534.14,0.58819,3.7168,0.34133,0.69069,1.09249,0.50422,0.71828,0.664,0.45951,0.45496,0.47621,0.4268,0.18318,1.40608,4.59389,0.09705,1.07378,2.43145,0.000378942,0.000378942,0.000378942
195,2546.99,0.59129,3.8274,0.33698,0.70792,1.08975,0.66291,0.67331,0.73705,0.49029,0.61486,0.42671,0.399,0.19464,1.45415,4.44855,0.09945,0.99881,2.48558,0.000378024,0.000378024,0.000378024
196,2559.98,0.60683,3.75831,0.34897,0.70695,1.10272,0.69969,0.69008,0.62284,0.43281,0.68272,0.43613,0.39872,0.20747,1.49237,4.52352,0.05513,1.03672,2.5163,0.000377107,0.000377107,0.000377107
197,2572.84,0.6185,3.60482,0.33299,0.72348,1.09135,0.53627,0.72926,0.65132,0.44986,0.58853,0.35798,0.43454,0.24209,1.5166,4.93281,0.06802,1.14023,2.54256,0.00037619,0.00037619,0.00037619
198,2585.97,0.61499,3.591,0.31918,0.74701,1.09163,0.53672,0.71151,0.68403,0.47269,0.36938,0.48967,0.46438,0.23685,1.4883,4.6368,0.09438,1.15129,2.68895,0.000375272,0.000375272,0.000375272
199,2598.84,0.59279,3.72415,0.3383,0.71553,1.08827,0.61665,0.589,0.60869,0.41933,0.49902,0.36347,0.38155,0.21149,1.46491,4.73123,0.07384,1.18316,2.66878,0.000374355,0.000374355,0.000374355
200,2611.74,0.58048,3.80316,0.34496,0.73565,1.08877,0.61114,0.61125,0.67543,0.45489,0.47419,0.35075,0.3547,0.17855,1.50909,4.84609,0.09851,1.18417,2.66073,0.000373437,0.000373437,0.000373437
201,2624.63,0.58861,3.60266,0.33797,0.67863,1.10253,0.61439,0.6495,0.7616,0.50271,0.68887,0.40918,0.48997,0.20386,1.46898,4.68177,0.09644,1.08831,2.51862,0.00037252,0.00037252,0.00037252
202,2637.57,0.57433,3.59925,0.34582,0.66914,1.07668,0.74312,0.66514,0.7465,0.5244,0.56896,0.50614,0.45176,0.23153,1.43655,4.4748,0.06421,1.05119,2.51654,0.000371603,0.000371603,0.000371603
203,2650.59,0.60688,3.64724,0.3472,0.73812,1.11721,0.70829,0.66663,0.6335,0.41824,0.44441,0.38424,0.29522,0.16436,1.53884,4.86197,0.09013,1.15022,2.63048,0.000370685,0.000370685,0.000370685
204,2663.72,0.60412,3.61471,0.33458,0.74315,1.11322,0.5616,0.73448,0.61864,0.41663,0.34255,0.45712,0.37352,0.21491,1.46131,4.7395,0.08748,1.10086,2.48023,0.000369768,0.000369768,0.000369768
205,2676.62,0.59377,3.59972,0.32313,0.71052,1.09243,0.78264,0.64611,0.68368,0.47414,0.62923,0.46985,0.40128,0.19839,1.3823,4.64216,0.09748,1.05596,2.26935,0.00036885,0.00036885,0.00036885
206,2689.52,0.55418,3.60413,0.33913,0.68457,1.07153,0.58883,0.69456,0.69786,0.45728,0.41941,0.51064,0.40958,0.20275,1.5329,4.56773,0.06527,1.04621,2.58685,0.000367933,0.000367933,0.000367933
207,2702.46,0.59848,3.6663,0.34393,0.70515,1.09789,0.63222,0.66061,0.68325,0.45543,0.43685,0.48822,0.42276,0.19171,1.5057,4.7223,0.0898,1.17629,2.56644,0.000367016,0.000367016,0.000367016
208,2715.36,0.59147,3.58529,0.33537,0.68675,1.0968,0.55174,0.73255,0.68245,0.47621,0.51158,0.48689,0.42334,0.19571,1.44862,4.77916,0.06309,1.01804,2.47948,0.000366098,0.000366098,0.000366098
209,2728.31,0.5736,3.52012,0.33147,0.69734,1.07993,0.66219,0.67253,0.62929,0.444,0.55168,0.47452,0.40631,0.19576,1.40581,4.44351,0.06241,1.0077,2.5134,0.000365181,0.000365181,0.000365181
210,2741.43,0.60236,3.56764,0.3388,0.68349,1.10645,0.71159,0.63966,0.64694,0.44439,0.46994,0.36899,0.32453,0.17353,1.47017,4.471,0.09037,1.15389,2.53928,0.000364263,0.000364263,0.000364263
211,2754.3,0.5996,3.62733,0.32067,0.72987,1.08343,0.71366,0.67749,0.67384,0.45961,0.52766,0.44209,0.41889,0.20871,1.4774,4.48065,0.07222,1.06385,2.60588,0.000363346,0.000363346,0.000363346
212,2767.22,0.5614,3.64945,0.33213,0.66635,1.07788,0.70567,0.63636,0.67182,0.45046,0.68465,0.44914,0.42,0.20016,1.46644,4.41416,0.07151,0.94202,2.50486,0.000362429,0.000362429,0.000362429
213,2780.07,0.5747,3.43683,0.32576,0.6696,1.08129,0.62246,0.66373,0.66863,0.44948,0.67303,0.45774,0.43366,0.19557,1.50477,4.37455,0.09437,0.97227,2.52903,0.000361511,0.000361511,0.000361511
214,2792.99,0.54489,3.53813,0.32415,0.66675,1.05869,0.72364,0.69046,0.71746,0.49286,0.54879,0.47737,0.43297,0.21355,1.46283,4.6156,0.06649,1.02953,2.39564,0.000360594,0.000360594,0.000360594
215,2805.86,0.545,3.6286,0.34293,0.64532,1.06829,0.60521,0.68859,0.71432,0.49485,0.39323,0.46057,0.37764,0.20714,1.47003,4.58829,0.07864,1.01037,2.57057,0.000359676,0.000359676,0.000359676
216,2818.95,0.55309,3.61482,0.34333,0.64258,1.05881,0.54607,0.67509,0.76409,0.50312,0.58257,0.39958,0.484,0.22314,1.49408,4.36228,0.07998,1.02893,2.61987,0.000358759,0.000358759,0.000358759
217,2831.8,0.58109,3.52302,0.33236,0.69268,1.09404,0.6286,0.61324,0.69422,0.49313,0.66224,0.38526,0.47311,0.23359,1.44427,4.43068,0.08155,1.03311,2.45338,0.000357842,0.000357842,0.000357842
218,2844.67,0.56481,3.52448,0.34982,0.69163,1.08554,0.55736,0.66808,0.71825,0.52471,0.43777,0.36781,0.38175,0.2165,1.43203,4.45737,0.11335,1.10665,2.48089,0.000356924,0.000356924,0.000356924
219,2857.51,0.57762,3.45422,0.33234,0.67513,1.08201,0.65568,0.65545,0.69558,0.4838,0.4406,0.45284,0.42563,0.25823,1.36184,4.37496,0.08988,1.20617,2.23264,0.000356007,0.000356007,0.000356007
220,2870.4,0.58074,3.65187,0.32823,0.7015,1.09935,0.72536,0.58684,0.62015,0.4181,0.51863,0.33417,0.36442,0.18857,1.53363,4.64445,0.0751,1.15914,2.51665,0.000355089,0.000355089,0.000355089
221,2883.45,0.59418,3.51011,0.33065,0.67754,1.08386,0.62953,0.61153,0.62578,0.40862,0.59743,0.33417,0.34482,0.19238,1.5508,4.63095,0.09487,1.12086,2.67003,0.000354172,0.000354172,0.000354172
222,2896.35,0.56091,3.64016,0.33401,0.64195,1.06788,0.73788,0.56305,0.73837,0.50789,0.57519,0.38888,0.46514,0.2444,1.4754,4.37618,0.06875,0.99312,2.64004,0.000353255,0.000353255,0.000353255
223,2909.22,0.56824,3.51523,0.33522,0.66889,1.08698,0.6158,0.61304,0.66754,0.44764,0.61566,0.35258,0.38389,0.20121,1.46294,4.30763,0.06634,1.00712,2.61176,0.000352337,0.000352337,0.000352337
224,2922.13,0.55168,3.49645,0.3329,0.65181,1.06729,0.71916,0.67046,0.75562,0.52443,0.52458,0.48723,0.47663,0.23612,1.46458,4.46589,0.10878,1.0204,2.43136,0.00035142,0.00035142,0.00035142
225,2935.09,0.54711,3.39713,0.33391,0.6545,1.06597,0.75595,0.65793,0.67313,0.45284,0.56846,0.49046,0.43759,0.19834,1.48452,4.42661,0.06558,1.00143,2.52682,0.000350502,0.000350502,0.000350502
226,2948.02,0.56407,3.42063,0.34112,0.6534,1.09044,0.72398,0.57133,0.63051,0.43262,0.38089,0.50147,0.41846,0.21541,1.46273,4.22129,0.08763,1.00888,2.43933,0.000349585,0.000349585,0.000349585
227,2961.09,0.55936,3.44161,0.33499,0.66881,1.07471,0.52823,0.72655,0.65124,0.43922,0.36929,0.50913,0.41765,0.19442,1.44873,4.33096,0.10131,1.01989,2.49525,0.000348668,0.000348668,0.000348668
228,2974.04,0.58442,3.4501,0.32463,0.69079,1.08469,0.64825,0.70076,0.72687,0.51199,0.43561,0.50843,0.42389,0.21545,1.46805,4.2747,0.08246,0.95632,2.61049,0.00034775,0.00034775,0.00034775
229,2986.94,0.55561,3.44934,0.32679,0.66144,1.06565,0.52192,0.74832,0.61766,0.41968,0.36519,0.51648,0.41457,0.20933,1.48835,4.38526,0.08999,1.02393,2.67105,0.000346833,0.000346833,0.000346833
230,2999.88,0.55376,3.49817,0.33613,0.68355,1.07031,0.74613,0.57716,0.69662,0.48253,0.58268,0.41772,0.42653,0.21898,1.4669,4.45198,0.07107,1.05961,2.54177,0.000345915,0.000345915,0.000345915
231,3012.77,0.53287,3.42875,0.33494,0.63514,1.05322,0.57374,0.70907,0.69659,0.49316,0.41961,0.51608,0.42941,0.21354,1.42209,4.33206,0.06017,1.09121,2.44243,0.000344998,0.000344998,0.000344998
232,3025.65,0.55419,3.53384,0.3383,0.66661,1.07834,0.47044,0.729,0.68332,0.45575,0.32578,0.52949,0.47101,0.21106,1.52553,4.55696,0.11932,1.02575,2.69924,0.000344081,0.000344081,0.000344081
233,3038.77,0.58308,3.43564,0.33281,0.64391,1.07937,0.55268,0.70536,0.68977,0.46282,0.34958,0.50323,0.44656,0.21169,1.48216,4.48321,0.08353,0.98631,2.68119,0.000343163,0.000343163,0.000343163
234,3051.67,0.53566,3.31968,0.33002,0.64296,1.06624,0.68075,0.5713,0.63215,0.42838,0.56177,0.40657,0.40241,0.21293,1.46157,4.33333,0.08879,1.16211,2.64444,0.000342246,0.000342246,0.000342246
235,3064.55,0.56939,3.49516,0.33904,0.66688,1.0835,0.62107,0.7083,0.67022,0.47867,0.42494,0.4979,0.42431,0.20984,1.47859,4.36144,0.06127,1.0845,2.71377,0.000341328,0.000341328,0.000341328
236,3077.44,0.55886,3.36971,0.33832,0.66001,1.0849,0.54203,0.68062,0.60575,0.42459,0.3451,0.48953,0.39115,0.19591,1.40154,4.42497,0.11055,1.0376,2.41603,0.000340411,0.000340411,0.000340411
237,3090.29,0.57827,3.58639,0.33878,0.6917,1.09483,0.57238,0.58602,0.61101,0.43003,0.35997,0.39022,0.38982,0.19656,1.41621,4.43624,0.10399,1.01363,2.53307,0.000339494,0.000339494,0.000339494
238,3103.23,0.55415,3.49905,0.33882,0.64431,1.06327,0.63383,0.60507,0.66259,0.48173,0.54817,0.42191,0.45473,0.2392,1.42252,4.48115,0.10254,1.14866,2.57776,0.000338576,0.000338576,0.000338576
239,3116.29,0.56597,3.41998,0.33441,0.63904,1.06823,0.61283,0.61405,0.67594,0.48915,0.46778,0.39916,0.44088,0.22658,1.43413,4.38905,0.09978,1.17696,2.53153,0.000337659,0.000337659,0.000337659
240,3129.2,0.53768,3.37448,0.33215,0.61432,1.05631,0.72954,0.62858,0.69828,0.48549,0.66721,0.4072,0.43246,0.2002,1.41536,4.45587,0.08153,1.04003,2.6299,0.000336741,0.000336741,0.000336741
241,3142.06,0.55338,3.26899,0.31836,0.65215,1.07473,0.73907,0.71563,0.73843,0.52084,0.53802,0.52499,0.48373,0.24954,1.42551,4.3995,0.08413,1.00799,2.61035,0.000335824,0.000335824,0.000335824
